specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp
489887491,0.2278132432,79.89,0.0670785097,79.515,4.4514283333,5.371,-46.96875,-47.2812525431,-50.9187530518,0.03829,76.31,4.4489933333,3.407,40.4375,44.1666666667,44.1562522888,108.437538147,0.0948032439,209.999984741,111.20833842,939.999938965,75.89,4.448595,3.047,-37.6250038147,-37.7500012716,-48.0375022888,105.6,4.49345,126.741,-53.5625038147,-56.3958358765,-73.3500015259,4.2140501194,4.0600973326,3.959663306,-72.2610549927,Cux2-CreERT2,Excitatory,12.379894935,Primary visual area layer 4,VISp4,95.0750053406,87.40625,91.4479192098
490283519,0.1110990189,149.989,0.090098575,250.1,3.8955166667,5.93,-45.71875,-47.0416704814,-51.7312530518,0.08562,246.11,3.8924666667,3.504,32.0625,36.0937512716,37.6062507629,121.093638241,0.0830635205,110.0,97.3333333333,1130.0,245.6,3.89195,3.081,-36.28125,-37.4687525431,-49.6562530518,311.47,3.9486866667,361.116,-57.1250038147,-56.1770858765,-74.3687530518,3.4608120666,3.4130093983,4.0590454519,-73.8577346802,Scnn1a-Tg2-Cre,Excitatory,25.7681413593,Primary visual area layer 4,VISp4,89.3375038147,77.78125,83.135421753
481093098,-0.0131560784,88.5375,0.1654017658,813.77,7.0856483333,9.211,-49.0,-52.1145846049,-62.5125007629,0.089955,808.575,7.0800266667,3.508,25.6875,30.5625012716,23.9375019073,119.374960661,0.0418769866,209.999984741,177.0,810.000061035,808.145,7.079615,3.184,-31.6250019073,-32.3541692098,-34.5687515259,820.62,7.09407,184.638,-52.3750038147,-55.8229204814,-77.1312515259,3.3468906987,3.5290671787,2.061820972,-76.1159591675,Htr3a-Cre_NO152,Inhibitory,5.87477409923,Primary visual area layer 2/3,VISp2/3,86.4500026702,74.6875,82.6770858765
487661754,0.0828730521,113.543571429,0.1732612056,136.355,3.5385075,5.144,-48.34375,-45.7031288147,-51.7062530518,0.05755,134.675,3.53687,3.316,43.40625,36.8281269073,43.8687507629,196.406245232,0.008573316,70.0,88.375,760.0,134.215,3.5363075,2.922,-40.21875,-35.3281269073,-48.7625007629,183.015,3.5777025,726.3,-56.5937538147,-54.2656269073,-80.7687530518,3.842614265,2.825120853,4.4339271843,-80.7700653076,Cux2-CreERT2,Excitatory,24.1878296564,Primary visual area layer 2/3,VISp2/3,95.5750038147,91.75,82.531255722
521399472,0.0192024244,112.095,0.1212053575,308.0,7.6676533333,5.776,-46.34375,-45.927087148,-50.6312515259,0.09148,305.24,7.6651066667,3.576,33.5625,36.8645846049,36.2562507629,87.187461555,0.047224056,190.0,191.625,1730.0,304.72,7.6646,3.132,-38.9687538147,-37.8541679382,-47.1562530518,341.54,7.7020266667,670.548,-56.1250038147,-54.0104192098,-79.3812530518,3.669870142,3.523345978,3.8162059802,-79.1463012695,Cux2-CreERT2,Excitatory,19.2962646777,Primary visual area layer 2/3,VISp2/3,86.8875022888,79.90625,82.7916717529
527869035,-0.0004137585,31.9321428571,0.3918259898,947.66,5.4276466667,5.7166667,-50.65625,-51.5416692098,-55.0885442098,0.0976,945.24,5.42504,3.5433333,18.0000019073,18.1041679382,23.723959287,147.812530398,0.0149024744,160.0,135.625,469.999969482,944.74,5.42448,3.15,-38.5000038147,-39.8437538147,-41.2083346049,948.76,5.42924,670.9566667,-51.0625038147,-52.3541704814,-65.8802134196,3.0231526732,3.061117843,2.4089963345,-65.2453231812,Ndnf-IRES2-dgCre,Inhibitory,8.65259180172,Primary visual area layer 1,VISp1,78.8125034968,68.6562519073,69.645837148
506777471,0.0192199944,86.972,0.149388593,288.24,3.09388,5.152,-46.4687538147,-48.1562512716,-50.4750022888,0.06236,285.76,3.0914466667,3.488,45.375,43.6458346049,47.4312515259,146.093562245,0.0724782199,100.0,77.25,999.999938965,285.32,3.0910066667,3.12,-34.9375,-33.1562512716,-45.7437522888,332.72,3.1378266667,165.196,-57.8750038147,-57.270837148,-77.3812530518,3.9566671527,3.9599770404,4.1571544154,-77.5240783691,Scnn1a-Tg2-Cre,Excitatory,19.3189463442,Primary visual area layer 4,VISp4,97.9062538147,91.8437538147,91.8020858765
313861539,-0.0095352157,10.5101818182,1.307836218,3.905,12.0689833333,3.212,-64.6875,-59.3645846049,-64.5687515259,0.00212,3.475,12.0683916667,2.786,21.3125019073,11.8333333333,22.5,69.062538445,0.0332983807,370.0,301.708333333,400.0,3.24,12.0680816667,2.57,-46.0625,-35.5104166667,-46.6750015259,3.92,12.0689983333,3.245,-64.78125,-59.4270858765,-64.6562522888,1.1277132372,0.9589776545,1.1292471687,-60.5382995605,Pvalb-IRES-Cre,Inhibitory,6.51908468298,Primary visual area layer 4,VISp4,87.0687515259,86.0000019073,71.1979179382
482735425,0.1929643732,20.51,0.0500000039,64.34,2.117055,4.12625,-59.9375038147,-58.8541704814,-59.898440361,0.032695,63.56,2.1161833333,3.37625,37.8125,32.135418574,35.7265644073,324.218779802,0.1851334721,70.0,52.8749987284,270.0,63.195,2.115785,3.0425,-42.5,-39.2291679382,-45.0468769073,64.35,2.1170816667,642.41625,-60.0312538147,-58.927087148,-72.0546894073,1.651906629,1.5188851357,1.594395453,-71.4000549316,Sst-IRES-Cre,Inhibitory,36.4755916249,Lateral visual area layer 5,VISl5,95.6250047683,97.7500038147,90.9895890554
474652473,0.0174704844,73.1373076923,0.1713923337,164.735,8.3552633333,8.378,-49.53125,-54.1875025431,-65.6375015259,0.044665,160.345,8.349865,3.391,18.5625019073,24.4791679382,16.6812511444,87.812460959,0.0859573483,270.0,208.791656494,830.0,159.825,8.3494216667,3.039,-31.40625,-34.2604166667,-36.4687515259,169.84,8.3587883333,129.124,-52.0312538147,-55.6979192098,-77.0312515259,3.602732745,4.1089091143,2.0049194421,-76.0933303833,Htr3a-Cre_NO152,Inhibitory,6.2412740495,Primary visual area layer 2/3,VISp2/3,82.3187526703,68.0937519073,78.6666704813
501940485,0.0674525337,92.256,0.1741641329,244.84,0.9514266667,5.24,-50.0312538147,-50.4166666667,-56.0625038147,0.03648,243.26,0.9498533333,3.5333333,35.40625,41.7187512716,33.6666704814,305.937498808,0.0182690695,29.9999980927,23.75,440.0,242.76,0.94936,3.1066667,-38.125,-37.8750025431,-42.46875,268.42,0.9678466667,593.1066667,-52.875,-52.6875025431,-61.9062538147,3.0127907881,3.0436094276,2.9236388379,-61.8339958191,Ctgf-T2A-dgCre,Excitatory,62.5643982931,Primary visual area layer 6a,VISp6a,89.7291742961,85.4375038147,92.1354179383
480647923,0.0637968972,118.585714286,0.1954545455,214.22,2.5357183333,4.652,-35.59375,-38.7291704814,-43.6750030518,0.08357,212.02,2.5338233333,3.26,49.625,49.8020858765,52.4750038147,204.374998808,0.1007180512,50.0,63.3333320618,790.0,211.65,2.533445,2.954,-28.15625,-28.4791679382,-40.7000015259,277.69,2.5840633333,274.076,-49.0000038147,-48.8125025431,-68.1687545776,3.5360488039,3.5879177223,4.1332136769,-67.8072128296,Scnn1a-Tg2-Cre,Excitatory,28.8778971711,Primary visual area layer 4,VISp4,96.1500068665,85.21875,88.5312563579
504635521,0.0179312507,69.5984615385,0.2283333333,205.14,2.9728,6.75,-52.0625038147,-52.0833333333,-55.367190361,0.05622,201.58,2.9696133333,3.51,31.4687519073,42.9687512716,36.0078125,268.415033817,0.1223601103,50.0,74.2083333333,630.0,201.0,2.9690466667,3.015,-43.40625,-46.0208358765,-43.9687509537,237.78,3.01156,690.095,-57.4687538147,-56.9687525431,-75.7500019073,3.6220409409,4.1051960948,3.5030218637,-75.5874557495,Ctgf-T2A-dgCre,Excitatory,28.8296120731,Lateral visual area layer 6b,VISl6b,91.375002861,83.531255722,95.0520846049
501848315,0.0100219639,44.6533333333,0.2898545691,343.4,1.3563266667,5.685,-55.90625,-55.8229204814,-57.195315361,0.03624,340.96,1.3540933333,3.595,36.125,43.6770858765,34.7812519073,238.593742251,0.020983953,29.9999980927,33.8333333333,370.0,340.4,1.3535866667,3.13,-42.5,-40.4166679382,-45.593752861,367.52,1.3704333333,628.18,-60.0937538147,-58.7916692098,-76.2421913147,3.1858882212,3.5655087325,3.1797087312,-76.0615768433,Rorb-IRES2-Cre,Excitatory,16.1320378919,Primary visual area layer 4,VISp4,91.9765672683,92.03125,99.5000063579
517647182,0.0135322099,54.3470588235,0.174864863,346.6,1.6552066667,4.808,-44.03125,-43.5937512716,-52.1375030518,0.0479,344.92,1.6536933333,3.38,33.1875,37.5625012716,29.3375019073,237.500116229,0.0383980758,29.9999980927,41.3333333333,620.0,344.42,1.6532133333,2.972,-34.28125,-32.8750012716,-41.8687507629,394.16,1.69364,669.944,-56.875,-51.4791692098,-73.2375015259,2.5249170839,2.6729266981,2.6407572563,-69.4436645508,Scnn1a-Tg2-Cre,Excitatory,32.5375415666,Primary visual area layer 4,VISp4,81.4750049591,77.21875,81.1562525432
519220630,0.066574713,72.7015384615,0.2854599407,39.32,3.03799,6.092,-46.5,-47.90625,-55.9812538147,0.01352,37.16,3.03603,3.68,16.0,25.4218759537,25.2875007629,243.906363845,0.0763629675,90.0,75.625,340.0,36.68,3.03553,3.26,-37.7812538147,-36.765625,-47.0250030518,59.0,3.03823,414.804,-48.09375,-48.0468788147,-75.1125045776,2.9829100653,2.7337184197,2.8413088089,-74.2015075684,Chat-IRES-Cre-neo,Inhibitory,14.3841158149,Primary visual area layer 4,VISp4,81.2687545776,62.5,73.3281259537
483091812,0.1936614547,89.79125,0.1359848514,112.54,2.6408133333,6.3083333,-44.6250038147,-40.9583346049,-49.6041679382,0.051915,109.17,2.6380216667,3.7566667,24.6562519073,27.6875012716,23.5104179382,365.000069141,0.1433081478,50.0,65.9583320618,730.0,108.51,2.637325,3.2083333,-37.7812538147,-31.8125019073,-42.9687512716,144.955,2.683135,802.585,-49.5937538147,-51.6979192098,-78.1458333333,2.9947934185,2.3765978731,2.9416857706,-76.1378860474,Rorb-IRES2-Cre,Excitatory,46.5714514051,Primary visual area layer 5,VISp5,73.1145858764,69.281255722,68.6458358765
485889190,0.0228414568,54.5728125,0.2502212679,118.27,3.05975,4.9375,-50.0312538147,-49.2395858765,-51.8489608765,0.045005,116.41,3.05784,3.3758333,42.90625,45.2604179382,44.1145852407,135.468870401,0.0208985545,110.0,76.4166666667,790.0,116.015,3.057455,3.0333333,-41.6562538147,-39.2812512716,-48.3177108765,138.52,3.0942916667,592.145,-55.1875,-55.6041679382,-80.7656288147,3.5915440217,3.6956735029,3.8971740047,-80.2579421997,Rorb-IRES2-Cre,Excitatory,19.8407923916,Primary visual area layer 4,VISp4,95.9635461172,92.9375038147,94.5000038147
488497498,0.0066701959,14.89,0.7151946726,78.93,16.4267066667,3.83,-58.3125,-56.2604204814,-60.8000038147,0.012515,78.25,16.42602,3.229,12.40625,18.0208346049,25.1687519073,70.1562091708,0.0517433509,370.0,410.625,320.0,77.955,16.4256933333,2.988,-34.78125,-32.9895858765,-45.5875015259,78.98,16.4267416667,533.059,-58.4062538147,-56.3541679382,-76.7875045776,1.243703443,1.2927678025,1.4943431146,-75.812461853,Pvalb-IRES-Cre,Inhibitory,6.87940354147,Primary visual area layer 5,VISp5,85.968755722,70.71875,74.2812550863
485955227,0.2248069461,98.1166666667,0.0969737789,100.255,3.2435375,5.39375,-44.7812538147,-45.0156288147,-50.8906269073,0.045665,96.61,3.2408525,3.4925,42.1875,44.1875,44.9453144073,164.218783379,0.0750427693,130.0,80.9999961853,939.999938965,96.18,3.240425,3.10875,-34.875,-34.3437538147,-45.250002861,138.56,3.2892875,530.35375,-53.0000038147,-56.0625,-77.1015663147,3.6121828153,3.3771343039,3.4264242087,-76.1374206543,Cux2-CreERT2,Excitatory,17.1019390996,Primary visual area layer 5,VISp5,95.8359413146,86.9687538147,89.2031288147
490205998,0.1387779555,119.192142857,0.1377540437,105.735,4.618095,6.055,-47.21875,-46.4270858765,-53.0437530518,0.043765,102.12,4.61499,3.454,24.1562519073,31.9687525431,34.8937522888,104.843787849,0.037169531,230.0,115.374994914,1060.0,101.565,4.6145516667,3.055,-41.09375,-36.3750025431,-50.0812522888,551.73,4.6572083333,260.139,-52.5625,-56.1666692098,-75.2187530518,3.5933688452,3.4206157545,3.3493287833,-74.8752670288,Scnn1a-Tg2-Cre,Excitatory,19.1187489981,posteromedial visual area layer 4,VISpm4,87.9375053406,71.3750019073,78.3958384196
497560724,1.0,15.8,0.0241071428,50.56,7.6439466667,4.31,-62.4375038147,-57.3020846049,-63.5781269073,0.01918,49.58,7.6429,3.345,36.0937538147,34.0937538147,38.5078144073,128.124922514,0.0273503903,210.0,191.083333333,660.0,49.22,7.6425133333,3.015,-46.1875,-41.1979192098,-48.9375038147,50.6,7.64408,644.205,-62.5625038147,-57.395837148,-76.328130722,1.9605306038,2.0038754016,2.1102867839,-75.439125061,Sst-IRES-Cre,Inhibitory,11.2996947999,Primary visual area layer 5,VISp5,102.085941315,98.5312576294,91.3958384196
329254830,0.1564699513,13.8525,0.396501182,20.935,9.90467,4.107,-62.4062538147,-61.9479166667,-64.2,0.009345,20.145,9.90386,3.347,14.46875,19.5208346049,22.55,139.531254768,0.1608794779,210.0,247.583333333,590.0,19.84,9.9035283333,3.058,-41.21875,-34.75,-48.9500022888,20.985,9.9046933333,496.64,-62.5625038147,-62.0937512716,-75.1437515259,1.3888905747,1.2340279244,1.452921531,-74.6727905273,Sst-IRES-Cre,Inhibitory,10.9250754339,Primary visual area layer 5,VISp5,86.75,76.8750038147,81.4687512716
385492488,0.0263349865,57.2909375,0.2301181056,200.605,2.88912,5.012,-48.71875,-49.6250012716,-50.2875007629,0.04043,198.545,2.8873433333,3.476,34.75,46.9791704814,41.5375015259,228.515625,0.0570130385,59.9999961853,72.1666666667,0.0,198.095,2.886955,3.107,-38.65625,-35.9791666667,-42.525,227.2,2.91586,398.688,-57.5625,-55.8541666667,-76.4437515259,3.2378645023,3.7619572503,3.6836727207,-75.684387207,Nr5a1-Cre,Excitatory,24.3680719568,Primary visual area layer 4,VISp4,91.8250022888,83.46875,96.604171753
480353286,0.0360390731,110.28625,0.1212121285,163.15,4.4078583333,5.1,-43.6875038147,-47.3854204814,-50.9453144073,0.073425,160.73,4.4055933333,3.4175,32.71875,34.4791679382,32.2031254768,115.781329572,0.1137753576,130.0,110.125,1190.0,160.275,4.40514,3.0325,-37.34375,-39.4583333333,-49.0546884537,215.0,4.4571516667,275.07,-53.9375038147,-57.1875038147,-76.2265663147,3.2048788725,3.2073752207,3.1941434863,-75.1748199463,Rorb-IRES2-Cre,Excitatory,20.045260178,Primary visual area layer 5,VISp5,83.1484398841,76.4062538147,81.8645884196
501951290,0.0201766759,69.6338461538,0.2155601613,403.88,3.0773866667,5.736,-51.4687538147,-52.5416679382,-53.7562530518,0.07022,400.66,3.0745133333,3.508,40.3125038147,40.4270846049,42.4687515259,171.718671918,0.0210417602,50.0,76.875,760.0,400.16,3.0740133333,3.088,-38.5000038147,-40.8229179382,-47.7125015259,426.3,3.0995933333,629.524,-58.6562538147,-58.7916704814,-81.7875045776,4.2211474584,4.2578377635,4.4356406243,-81.4805679321,Rorb-IRES2-Cre,Excitatory,23.7512050134,Primary visual area layer 4,VISp4,96.2250045777,91.7812576294,92.9687525431
562385794,1.0,1000.0,0.1177083333,47.22,3.42686,5.53,-47.5000038147,-47.5312538147,-50.664065361,0.04816,43.66,3.42313,3.6,35.4375038147,36.4375,37.4843759537,313.437610865,0.086277999,90.0,85.5625,390.0,43.08,3.42247,3.13,-33.28125,-31.0937509537,-42.2812519073,55.06,3.43374,86.16,-50.15625,-51.5000038147,-61.6328144073,2.9107268109,2.7514412348,2.7728776641,-60.2382621765,Chrna2-Cre_OE25,Inhibitory,29.253254344,Primary visual area layer 5,VISp5,88.1484413147,82.9375076294,83.9687538147
469803127,0.022991674,57.5034375,0.236150239,176.295,2.1556675,5.166,-44.5,-43.3437519073,-47.5062530518,0.06152,173.91,2.15334,3.377,47.0625,37.0000019073,46.6437522888,199.375003576,0.0103877271,50.0,53.8125019073,839.999938965,173.545,2.15289,3.044,-32.8125038147,-33.0000019073,-41.3187522888,199.55,2.189625,775.278,-50.8125,-50.2968788147,-78.8000030518,4.7563838258,3.4894392902,4.3849742526,-76.3757705688,Scnn1a-Tg3-Cre,Excitatory,28.2512834702,posteromedial visual area layer 5,VISpm5,94.1500053406,91.5625,80.3437538146
486132712,0.0348404831,74.0158333333,0.2006329292,192.375,5.1386283333,4.719,-46.40625,-47.083337148,-51.0500022888,0.04909,190.835,5.1370166667,3.34,47.5937538147,49.895837148,44.5062522888,119.55357343,0.1685982794,90.0,128.41666921,810.000061035,190.46,5.1366383333,3.004,-39.625,-39.4895858765,-43.2375015259,263.16,5.1879933333,86.155,-53.2187538147,-51.1770858765,-69.2750015259,3.3749299734,3.3707042326,3.0168878114,-68.143371582,Rbp4-Cre_KL100,Excitatory,18.696578849,Primary visual area layer 4,VISp4,95.5562545776,94.0000038147,96.979174296
477564985,0.0284554053,102.525,0.1368804665,176.555,2.6346333333,4.82,-45.5000038147,-48.8333358765,-52.4062530518,0.06842,174.405,2.632875,3.142,23.7500019073,39.6458346049,31.3750011444,226.562425494,0.0979147926,50.0,65.8333333333,830.0,173.845,2.6323733333,2.717,-36.4062538147,-37.5625025431,-40.0562522888,227.725,2.6824766667,284.073,-57.65625,-56.9687538147,-73.2812515259,2.5873784261,2.7047697104,2.6311666795,-73.26587677,Rbp4-Cre_KL100,Excitatory,32.807554557,Primary visual area layer 5,VISp5,83.7812541962,69.250005722,88.4791704814
563373346,0.0002010525,60.9253333333,0.2185,694.86,3.3853466667,4.932,-50.8437538147,-52.3437525431,-53.2312538147,0.07564,692.48,3.3820466667,3.504,32.0,31.7187519073,35.2437522888,166.562497616,0.0285468828,90.0,84.5416666667,390.0,692.08,3.3816266667,3.172,-31.5,-32.4270833333,-36.6250007629,700.98,3.3915066667,16.868,-55.7812538147,-56.739587148,-63.0500045776,3.4325724309,3.4082554058,2.6745539557,-61.3519248962,Nkx2-1-CreERT2,Inhibitory,10.049397286,Primary visual area layer 6b,VISp6b,88.4750061035,82.8437538147,84.0625044504
313862373,1.0,1000.0,0.0545454545,8.16,21.12693,4.0933333,-62.4687538147,-57.015625,-63.1406256358,0.007595,7.455,21.1258675,3.3041667,13.1875009537,0.5625,14.7656254768,67.5000026822,0.021108618,630.0,528.125,633.333292643,7.135,21.125445,2.9916667,-45.90625,-30.7187509537,-50.3489589691,8.2,21.127105,360.1083333,-62.59375,-57.140625,-78.15625,1.2851960602,0.9488118709,1.3800512571,-76.8938217163,Pvalb-IRES-Cre,Inhibitory,6.52352915938,Lateral visual area layer 6a,VISl6a,77.9062511126,75.6562547684,57.578125
474267418,0.012144213,20.5891666667,0.3311837492,59.36,2.342985,4.9591667,-51.3125038147,-51.5104179382,-51.604168574,0.010985,57.515,2.340345,3.3491667,16.8125019073,21.1770846049,22.5260426203,287.343740463,0.0848578066,30.0000019073,58.5000012716,240.000015259,57.11,2.3398866667,3.0291667,-45.8437538147,-35.9687512716,-44.9062531789,71.94,2.3486533333,516.06,-53.5000038147,-52.4479179382,-69.3541704814,2.8613319539,3.0222321756,2.8993713685,-68.8796081543,Htr3a-Cre_NO152,Inhibitory,13.8729246755,Primary visual area layer 2/3,VISp2/3,74.1302111943,68.125005722,72.6875025431
500859045,0.0179674667,58.6875,0.2578431491,57.16,2.19634,5.256,-50.40625,-51.0208358765,-52.7375030518,0.02762,54.88,2.1937666667,3.472,42.2500038147,43.1770858765,46.4875,162.656202912,0.0085155461,130.0,54.8333333333,610.0,54.46,2.1933466667,3.12,-39.5937538147,-37.2500012716,-48.5062522888,64.82,2.21954,668.276,-54.5937538147,-58.5937538147,-76.0625030518,4.1465962199,3.9501866144,4.2989712512,-75.2355270386,Rorb-IRES2-Cre,Excitatory,17.96684937,Primary visual area layer 4,VISp4,99.2250030518,92.6562538147,94.197921753
336676216,0.030534471,9.6533333333,0.381479758,19.28,11.734555,3.999,-55.8125,-45.1145833333,-56.9062522888,0.011,18.615,11.7335333333,3.351,10.84375,2.2500000397,21.2875003815,100.937500596,0.0239616632,260.0,293.291666667,680.0,18.31,11.733105,3.089,-31.65625,-24.0937512716,-41.7625015259,19.31,11.7347466667,648.758,-55.90625,-45.3020846049,-83.4562515259,1.2367720618,0.9029750851,1.3618265435,-82.9141769409,Pvalb-IRES-Cre,Inhibitory,5.04813407849,Primary visual area layer 5,VISp5,78.1937526703,66.65625,47.364583373
486239338,0.0455405854,75.4083333333,0.1518750078,134.605,2.70705,5.5716667,-47.2812538147,-47.5833333333,-52.4947942098,0.053705,131.15,2.7040733333,3.45,35.2812538147,41.3750012716,40.0104192098,171.2500453,0.0251490939,110.0,67.5833333333,889.999938965,130.655,2.70362,3.0375,-38.5000038147,-37.7812525431,-47.0677102407,166.065,2.7456966667,551.2066667,-53.59375,-55.1979204814,-79.3854192098,4.1923051698,4.153560463,3.7885009668,-78.4160385132,Cux2-CreERT2,Excitatory,20.4431337158,Primary visual area layer 4,VISp4,92.5052134196,82.5625076294,88.9583346049
501850666,0.0109126745,61.9906666667,0.369364162,481.24,0.8645266667,6.992,-54.9687538147,-51.2604192098,-58.0125030518,0.05038,476.84,0.8607466667,3.46,21.8125,34.0000012716,25.4125019073,487.96877265,0.2163177431,10.0,21.5416666667,186.0,476.14,0.8601533333,2.916,-43.3125,-40.0833346049,-41.4562507629,536.42,0.89994,97.856,-63.4687538147,-57.145837148,-69.2125045776,3.3262789885,3.7025254771,3.1189494236,-67.8327102661,Ctgf-T2A-dgCre,Excitatory,36.6362010455,Primary visual area layer 6b,VISp6b,83.4250049591,76.7812538147,85.2604204814
486178939,0.04322366,101.972222222,0.1708860882,85.335,2.9207516667,4.7075,-45.9062538147,-49.3020846049,-52.5703134537,0.0454,83.2,2.919005,3.36,32.6562538147,34.5000025431,34.1562519073,180.625081062,0.0832769647,90.0,72.9583333333,167.5,82.785,2.91857,3.02,-34.71875,-36.9270833333,-46.2109375,118.025,2.948415,513.66875,-53.75,-56.739587148,-71.2500019073,3.000143663,2.7028651688,2.9390097983,-70.3280029297,Rbp4-Cre_KL100,Excitatory,23.2873195327,Primary visual area layer 5,VISp5,86.726565361,78.5625076294,83.802087148
469793303,1.0,1000.0,0.2211693285,151.525,2.0274075,5.05,-51.0312538147,-50.2656269073,-52.7031269073,0.124575,149.48,2.0256325,3.405,30.2500019073,31.609377861,30.2031269073,267.187505961,0.0908984393,50.0,50.625,670.0,149.075,2.0252275,3.0625,-36.7187538147,-36.4843788147,-42.0781288147,180.15,2.056995,508.36,-56.9062538147,-56.4375038147,-80.0,3.1937594188,3.0473521384,3.1589221776,-78.8586959839,Scnn1a-Tg3-Cre,Excitatory,33.3699572091,Anteromedial visual area layer 4,VISam4,82.9062538146,81.281255722,81.8750047683
